cluster1,cluster2,rmsd
clusters/cluster-16.xyz,clusters/cluster-45.xyz,4.6740529600044445
clusters/cluster-16.xyz,clusters/cluster-46.xyz,4.872152825864576
clusters/cluster-16.xyz,clusters/cluster-47.xyz,4.5343076839744185
clusters/cluster-16.xyz,clusters/cluster-48.xyz,4.712969456945638
clusters/cluster-16.xyz,clusters/cluster-49.xyz,4.885913248261715
clusters/cluster-16.xyz,clusters/cluster-50.xyz,5.102311021410532
clusters/cluster-16.xyz,clusters/cluster-51.xyz,5.0373192981063095
clusters/cluster-16.xyz,clusters/cluster-52.xyz,5.160787249536635
clusters/cluster-16.xyz,clusters/cluster-53.xyz,5.255181456343908
clusters/cluster-16.xyz,clusters/cluster-54.xyz,5.0980207406868026
clusters/cluster-16.xyz,clusters/cluster-55.xyz,4.121601614168273
clusters/cluster-16.xyz,clusters/cluster-56.xyz,4.414950301285843
clusters/cluster-16.xyz,clusters/cluster-57.xyz,5.120567179721849
clusters/cluster-16.xyz,clusters/cluster-58.xyz,4.40397702731292
clusters/cluster-16.xyz,clusters/cluster-59.xyz,4.849618829492658
clusters/cluster-16.xyz,clusters/cluster-60.xyz,4.454970534993369
clusters/cluster-16.xyz,clusters/cluster-61.xyz,5.757122246704968
clusters/cluster-16.xyz,clusters/cluster-62.xyz,4.704839270613024
clusters/cluster-16.xyz,clusters/cluster-63.xyz,4.646080496333376
clusters/cluster-16.xyz,clusters/cluster-64.xyz,4.323812222388672
clusters/cluster-16.xyz,clusters/cluster-65.xyz,4.7376419899677185
clusters/cluster-16.xyz,clusters/cluster-66.xyz,5.007637242071999
clusters/cluster-16.xyz,clusters/cluster-67.xyz,5.0468038027553455
clusters/cluster-16.xyz,clusters/cluster-68.xyz,5.120679567319716
clusters/cluster-16.xyz,clusters/cluster-69.xyz,3.8342749688115076
clusters/cluster-16.xyz,clusters/cluster-70.xyz,5.1689840673115635
clusters/cluster-16.xyz,clusters/cluster-71.xyz,5.024324944287394
clusters/cluster-16.xyz,clusters/cluster-72.xyz,4.839128488234564
clusters/cluster-16.xyz,clusters/cluster-73.xyz,5.296263261318568
clusters/cluster-16.xyz,clusters/cluster-74.xyz,4.642926139397435
clusters/cluster-16.xyz,clusters/cluster-75.xyz,4.9892808092720085
clusters/cluster-16.xyz,clusters/cluster-76.xyz,4.774209169413481
clusters/cluster-16.xyz,clusters/cluster-77.xyz,4.1344559059993795
clusters/cluster-16.xyz,clusters/cluster-78.xyz,4.701337311644176
clusters/cluster-16.xyz,clusters/cluster-79.xyz,5.065874333264451
clusters/cluster-16.xyz,clusters/cluster-80.xyz,4.45701402171368
clusters/cluster-16.xyz,clusters/cluster-81.xyz,4.852005834877015
clusters/cluster-16.xyz,clusters/cluster-82.xyz,4.2287586168488875
clusters/cluster-16.xyz,clusters/cluster-83.xyz,5.0025007145125056
clusters/cluster-16.xyz,clusters/cluster-84.xyz,4.630709058661924
clusters/cluster-16.xyz,clusters/cluster-85.xyz,4.42727787332318
clusters/cluster-16.xyz,clusters/cluster-86.xyz,5.478065303977108
clusters/cluster-16.xyz,clusters/cluster-87.xyz,5.529165326639716
clusters/cluster-16.xyz,clusters/cluster-88.xyz,4.492510210244444
clusters/cluster-16.xyz,clusters/cluster-89.xyz,4.915921499049597
clusters/cluster-16.xyz,clusters/cluster-90.xyz,4.855970631866522
clusters/cluster-16.xyz,clusters/cluster-91.xyz,4.74654569785404
clusters/cluster-16.xyz,clusters/cluster-92.xyz,5.260547809755927
clusters/cluster-16.xyz,clusters/cluster-93.xyz,5.119609258434843
clusters/cluster-16.xyz,clusters/cluster-94.xyz,4.552073027140868
clusters/cluster-16.xyz,clusters/cluster-95.xyz,4.199478758728504
clusters/cluster-16.xyz,clusters/cluster-96.xyz,4.768764857500627
clusters/cluster-16.xyz,clusters/cluster-97.xyz,4.9256742495006325
clusters/cluster-16.xyz,clusters/cluster-98.xyz,4.5103306339923135
clusters/cluster-17.xyz,clusters/cluster-0.xyz,5.780177481314166
clusters/cluster-17.xyz,clusters/cluster-1.xyz,5.055273945600433
clusters/cluster-17.xyz,clusters/cluster-2.xyz,4.361768615503143
clusters/cluster-17.xyz,clusters/cluster-3.xyz,4.355542581927382
clusters/cluster-17.xyz,clusters/cluster-4.xyz,5.326550467334132
clusters/cluster-17.xyz,clusters/cluster-5.xyz,5.400488484259556
clusters/cluster-17.xyz,clusters/cluster-6.xyz,5.10898234194733
clusters/cluster-17.xyz,clusters/cluster-7.xyz,5.25016981258216
clusters/cluster-17.xyz,clusters/cluster-8.xyz,5.349103701688753
clusters/cluster-17.xyz,clusters/cluster-9.xyz,5.3231271765267465
clusters/cluster-17.xyz,clusters/cluster-10.xyz,4.925187168981181
clusters/cluster-17.xyz,clusters/cluster-11.xyz,4.8429301198768275
clusters/cluster-17.xyz,clusters/cluster-12.xyz,4.672242689624133
clusters/cluster-17.xyz,clusters/cluster-13.xyz,5.267902143324276
clusters/cluster-17.xyz,clusters/cluster-14.xyz,4.852287594779478
clusters/cluster-17.xyz,clusters/cluster-15.xyz,5.113238182087326
clusters/cluster-17.xyz,clusters/cluster-16.xyz,5.088811668567886
clusters/cluster-17.xyz,clusters/cluster-18.xyz,5.101564828583038
clusters/cluster-17.xyz,clusters/cluster-19.xyz,5.153572863032894
clusters/cluster-17.xyz,clusters/cluster-20.xyz,4.805899022564272
clusters/cluster-17.xyz,clusters/cluster-21.xyz,5.272752627725576
clusters/cluster-17.xyz,clusters/cluster-22.xyz,5.142698114458299
clusters/cluster-17.xyz,clusters/cluster-23.xyz,5.3384893844431325
clusters/cluster-17.xyz,clusters/cluster-24.xyz,4.632810010684728
clusters/cluster-17.xyz,clusters/cluster-25.xyz,5.105923774000524
clusters/cluster-17.xyz,clusters/cluster-26.xyz,4.520702872453423
clusters/cluster-17.xyz,clusters/cluster-27.xyz,5.248194250996122
clusters/cluster-17.xyz,clusters/cluster-28.xyz,4.414188567962446
clusters/cluster-17.xyz,clusters/cluster-29.xyz,4.803434469802968
clusters/cluster-17.xyz,clusters/cluster-30.xyz,5.585228726146344
clusters/cluster-17.xyz,clusters/cluster-31.xyz,5.0001643526512645
clusters/cluster-17.xyz,clusters/cluster-32.xyz,4.9431071473492425
clusters/cluster-17.xyz,clusters/cluster-33.xyz,4.784183384528529
clusters/cluster-17.xyz,clusters/cluster-34.xyz,5.429926383197986
clusters/cluster-17.xyz,clusters/cluster-35.xyz,5.141936143406404
clusters/cluster-17.xyz,clusters/cluster-36.xyz,5.089958810501387
clusters/cluster-17.xyz,clusters/cluster-37.xyz,5.420368444728028
clusters/cluster-17.xyz,clusters/cluster-38.xyz,4.916843323828738
clusters/cluster-17.xyz,clusters/cluster-39.xyz,5.088259801256137
clusters/cluster-17.xyz,clusters/cluster-40.xyz,4.996647616955411
clusters/cluster-17.xyz,clusters/cluster-41.xyz,5.358122003420692
clusters/cluster-17.xyz,clusters/cluster-42.xyz,5.386834893563547
clusters/cluster-17.xyz,clusters/cluster-43.xyz,5.596780804327302
clusters/cluster-17.xyz,clusters/cluster-44.xyz,5.066294537135698
clusters/cluster-17.xyz,clusters/cluster-45.xyz,4.996532071581299
clusters/cluster-17.xyz,clusters/cluster-46.xyz,5.342009151250498
clusters/cluster-17.xyz,clusters/cluster-47.xyz,4.499436472633344
clusters/cluster-17.xyz,clusters/cluster-48.xyz,5.21592207847396
clusters/cluster-17.xyz,clusters/cluster-49.xyz,4.638480583739888
clusters/cluster-17.xyz,clusters/cluster-50.xyz,4.893103158006238
clusters/cluster-17.xyz,clusters/cluster-51.xyz,4.8327900993685615
clusters/cluster-17.xyz,clusters/cluster-52.xyz,4.840409147607757
clusters/cluster-17.xyz,clusters/cluster-53.xyz,4.7483698258507845
clusters/cluster-17.xyz,clusters/cluster-54.xyz,4.968374293712802
clusters/cluster-17.xyz,clusters/cluster-55.xyz,4.461640206632836
clusters/cluster-17.xyz,clusters/cluster-56.xyz,4.787949872526958
clusters/cluster-17.xyz,clusters/cluster-57.xyz,5.571460568448087
clusters/cluster-17.xyz,clusters/cluster-58.xyz,5.091503153994998
clusters/cluster-17.xyz,clusters/cluster-59.xyz,4.8840333852274975
clusters/cluster-17.xyz,clusters/cluster-60.xyz,4.7911986499026185
clusters/cluster-17.xyz,clusters/cluster-61.xyz,4.722221080221268
clusters/cluster-17.xyz,clusters/cluster-62.xyz,4.868411937348216
clusters/cluster-17.xyz,clusters/cluster-63.xyz,5.03607879056402
clusters/cluster-17.xyz,clusters/cluster-64.xyz,4.831244868108275
clusters/cluster-17.xyz,clusters/cluster-65.xyz,5.016532339252428
clusters/cluster-17.xyz,clusters/cluster-66.xyz,5.604687393594866
clusters/cluster-17.xyz,clusters/cluster-67.xyz,5.365675772546373
clusters/cluster-17.xyz,clusters/cluster-68.xyz,4.421993463079785
clusters/cluster-17.xyz,clusters/cluster-69.xyz,4.542248521707266
clusters/cluster-17.xyz,clusters/cluster-70.xyz,4.478481090632143
clusters/cluster-17.xyz,clusters/cluster-71.xyz,5.183813488743128
clusters/cluster-17.xyz,clusters/cluster-72.xyz,5.177063134239966
clusters/cluster-17.xyz,clusters/cluster-73.xyz,4.416292727294694
clusters/cluster-17.xyz,clusters/cluster-74.xyz,4.93891653337377
clusters/cluster-17.xyz,clusters/cluster-75.xyz,4.661597727296892
clusters/cluster-17.xyz,clusters/cluster-76.xyz,4.825437818505952
clusters/cluster-17.xyz,clusters/cluster-77.xyz,5.093626842717886
clusters/cluster-17.xyz,clusters/cluster-78.xyz,4.849534638341049
clusters/cluster-17.xyz,clusters/cluster-79.xyz,4.875546340941032
clusters/cluster-17.xyz,clusters/cluster-80.xyz,4.7499986810527135
clusters/cluster-17.xyz,clusters/cluster-81.xyz,5.569551015087041
clusters/cluster-17.xyz,clusters/cluster-82.xyz,4.885926087178968
clusters/cluster-17.xyz,clusters/cluster-83.xyz,5.2760038725368785
clusters/cluster-17.xyz,clusters/cluster-84.xyz,4.634953091525509
clusters/cluster-17.xyz,clusters/cluster-85.xyz,5.479753781677216
clusters/cluster-17.xyz,clusters/cluster-86.xyz,5.089275118090085
clusters/cluster-17.xyz,clusters/cluster-87.xyz,4.748236659265578
clusters/cluster-17.xyz,clusters/cluster-88.xyz,5.06453057145283
clusters/cluster-17.xyz,clusters/cluster-89.xyz,5.077715922483075
clusters/cluster-17.xyz,clusters/cluster-90.xyz,5.368612402445365
clusters/cluster-17.xyz,clusters/cluster-91.xyz,4.853173388678508
clusters/cluster-17.xyz,clusters/cluster-92.xyz,5.015104089132597
clusters/cluster-17.xyz,clusters/cluster-93.xyz,4.504680240219502
clusters/cluster-17.xyz,clusters/cluster-94.xyz,5.031425650256376
clusters/cluster-17.xyz,clusters/cluster-95.xyz,5.408477998198204
clusters/cluster-17.xyz,clusters/cluster-96.xyz,4.892161536734354
clusters/cluster-17.xyz,clusters/cluster-97.xyz,5.315139113923456
clusters/cluster-17.xyz,clusters/cluster-98.xyz,4.152815827570321
clusters/cluster-18.xyz,clusters/cluster-0.xyz,5.056795661218604
clusters/cluster-18.xyz,clusters/cluster-1.xyz,4.908407118319868
clusters/cluster-18.xyz,clusters/cluster-2.xyz,4.880836656848037
clusters/cluster-18.xyz,clusters/cluster-3.xyz,4.905399862837384
clusters/cluster-18.xyz,clusters/cluster-4.xyz,4.048094865263433
clusters/cluster-18.xyz,clusters/cluster-5.xyz,4.643891466730873
clusters/cluster-18.xyz,clusters/cluster-6.xyz,4.600806422585538
clusters/cluster-18.xyz,clusters/cluster-7.xyz,4.422637869559573
clusters/cluster-18.xyz,clusters/cluster-8.xyz,4.703324675680107
clusters/cluster-18.xyz,clusters/cluster-9.xyz,5.18528331623197
clusters/cluster-18.xyz,clusters/cluster-10.xyz,4.963755642106355
clusters/cluster-18.xyz,clusters/cluster-11.xyz,5.158284466459567
clusters/cluster-18.xyz,clusters/cluster-12.xyz,4.5981657009382815
clusters/cluster-18.xyz,clusters/cluster-13.xyz,4.836908141997237
clusters/cluster-18.xyz,clusters/cluster-14.xyz,4.781086828724049
clusters/cluster-18.xyz,clusters/cluster-15.xyz,4.532478169283342
clusters/cluster-18.xyz,clusters/cluster-16.xyz,4.3791306754347
clusters/cluster-18.xyz,clusters/cluster-17.xyz,5.101564828583038
clusters/cluster-18.xyz,clusters/cluster-19.xyz,5.148084581010163
clusters/cluster-18.xyz,clusters/cluster-20.xyz,4.420068632865821
clusters/cluster-18.xyz,clusters/cluster-21.xyz,5.005304405817346
clusters/cluster-18.xyz,clusters/cluster-22.xyz,5.229826779087141
clusters/cluster-18.xyz,clusters/cluster-23.xyz,4.875263259289558
clusters/cluster-18.xyz,clusters/cluster-24.xyz,5.286437183641075
clusters/cluster-18.xyz,clusters/cluster-25.xyz,5.121812442831712
clusters/cluster-18.xyz,clusters/cluster-26.xyz,4.855506014976889
clusters/cluster-18.xyz,clusters/cluster-27.xyz,4.709008406279007
clusters/cluster-18.xyz,clusters/cluster-28.xyz,4.744566280526031
clusters/cluster-18.xyz,clusters/cluster-29.xyz,4.86507186968652
clusters/cluster-18.xyz,clusters/cluster-30.xyz,4.869736898808563
clusters/cluster-18.xyz,clusters/cluster-31.xyz,4.293471393913417
clusters/cluster-18.xyz,clusters/cluster-32.xyz,4.73979770568623
clusters/cluster-18.xyz,clusters/cluster-33.xyz,5.12848401882545
clusters/cluster-18.xyz,clusters/cluster-34.xyz,5.033153231609002
clusters/cluster-18.xyz,clusters/cluster-35.xyz,4.489534396761492
clusters/cluster-18.xyz,clusters/cluster-36.xyz,4.924308250366856
clusters/cluster-18.xyz,clusters/cluster-37.xyz,5.0447483078815285
clusters/cluster-18.xyz,clusters/cluster-38.xyz,4.60441188319538
clusters/cluster-18.xyz,clusters/cluster-39.xyz,4.4704874146973825
clusters/cluster-18.xyz,clusters/cluster-40.xyz,4.969857929584994
clusters/cluster-18.xyz,clusters/cluster-41.xyz,4.81478393531007
clusters/cluster-18.xyz,clusters/cluster-42.xyz,5.06835399896497
clusters/cluster-18.xyz,clusters/cluster-43.xyz,4.376465599033766
clusters/cluster-18.xyz,clusters/cluster-44.xyz,5.358170639672619
clusters/cluster-18.xyz,clusters/cluster-45.xyz,4.834045066333565
clusters/cluster-18.xyz,clusters/cluster-46.xyz,4.947607961856791
clusters/cluster-18.xyz,clusters/cluster-47.xyz,4.646499478523633
clusters/cluster-18.xyz,clusters/cluster-48.xyz,4.830337593518842
clusters/cluster-18.xyz,clusters/cluster-49.xyz,4.6122780964105115
clusters/cluster-18.xyz,clusters/cluster-50.xyz,4.784184652317555
clusters/cluster-18.xyz,clusters/cluster-51.xyz,3.7281537381387087
clusters/cluster-18.xyz,clusters/cluster-52.xyz,4.72613446894934
clusters/cluster-18.xyz,clusters/cluster-53.xyz,4.310190215581721
clusters/cluster-18.xyz,clusters/cluster-54.xyz,4.86210945603095
clusters/cluster-18.xyz,clusters/cluster-55.xyz,5.358036498730408
clusters/cluster-18.xyz,clusters/cluster-56.xyz,4.504655587166542
clusters/cluster-18.xyz,clusters/cluster-57.xyz,4.985058855524496
clusters/cluster-18.xyz,clusters/cluster-58.xyz,4.970156469163056
clusters/cluster-18.xyz,clusters/cluster-59.xyz,4.664489064013995
clusters/cluster-18.xyz,clusters/cluster-60.xyz,4.022152264088724
clusters/cluster-18.xyz,clusters/cluster-61.xyz,4.795527238205757
clusters/cluster-18.xyz,clusters/cluster-62.xyz,5.472608503945359
clusters/cluster-18.xyz,clusters/cluster-63.xyz,4.4011261398592865
clusters/cluster-18.xyz,clusters/cluster-64.xyz,4.8088139450677545
clusters/cluster-18.xyz,clusters/cluster-65.xyz,4.7092642224973265
clusters/cluster-18.xyz,clusters/cluster-66.xyz,4.316643908820143
clusters/cluster-18.xyz,clusters/cluster-67.xyz,5.0991441561142725
clusters/cluster-18.xyz,clusters/cluster-68.xyz,4.409918242332689
clusters/cluster-18.xyz,clusters/cluster-69.xyz,4.356736772064403
clusters/cluster-18.xyz,clusters/cluster-70.xyz,4.655615745021107
clusters/cluster-18.xyz,clusters/cluster-71.xyz,4.650961589663728
clusters/cluster-18.xyz,clusters/cluster-72.xyz,4.824910718555675
clusters/cluster-18.xyz,clusters/cluster-73.xyz,4.815679085267892
clusters/cluster-18.xyz,clusters/cluster-74.xyz,4.5698439891395415
clusters/cluster-18.xyz,clusters/cluster-75.xyz,4.273756812973184
clusters/cluster-18.xyz,clusters/cluster-76.xyz,5.48853935191505
clusters/cluster-18.xyz,clusters/cluster-77.xyz,4.621156224126982
clusters/cluster-18.xyz,clusters/cluster-78.xyz,4.805878462346878
clusters/cluster-18.xyz,clusters/cluster-79.xyz,4.724154870656228
clusters/cluster-18.xyz,clusters/cluster-80.xyz,4.043620139746953
clusters/cluster-18.xyz,clusters/cluster-81.xyz,4.829611678304954
clusters/cluster-18.xyz,clusters/cluster-82.xyz,4.5603015161960245
clusters/cluster-18.xyz,clusters/cluster-83.xyz,5.026226786352005
clusters/cluster-18.xyz,clusters/cluster-84.xyz,4.340284643054126
clusters/cluster-18.xyz,clusters/cluster-85.xyz,5.061470041204202
clusters/cluster-18.xyz,clusters/cluster-86.xyz,4.706715436356403
clusters/cluster-18.xyz,clusters/cluster-87.xyz,4.706904973205466
clusters/cluster-18.xyz,clusters/cluster-88.xyz,4.189736259661512
clusters/cluster-18.xyz,clusters/cluster-89.xyz,4.020442185544245
clusters/cluster-18.xyz,clusters/cluster-90.xyz,5.021717181091763
clusters/cluster-18.xyz,clusters/cluster-91.xyz,4.633409775230556
clusters/cluster-18.xyz,clusters/cluster-92.xyz,5.369194044782245
clusters/cluster-18.xyz,clusters/cluster-93.xyz,4.635912093227247
clusters/cluster-18.xyz,clusters/cluster-94.xyz,4.764973197924251
clusters/cluster-18.xyz,clusters/cluster-95.xyz,4.668619756420846
clusters/cluster-18.xyz,clusters/cluster-96.xyz,4.667941443045571
clusters/cluster-18.xyz,clusters/cluster-97.xyz,5.086014607335786
clusters/cluster-18.xyz,clusters/cluster-98.xyz,4.1029941983485365
clusters/cluster-19.xyz,clusters/cluster-0.xyz,4.955263878660909
clusters/cluster-19.xyz,clusters/cluster-1.xyz,4.8589829488359095
clusters/cluster-19.xyz,clusters/cluster-2.xyz,4.192696136684625
clusters/cluster-19.xyz,clusters/cluster-3.xyz,4.840720648619991
clusters/cluster-19.xyz,clusters/cluster-4.xyz,5.079726869743697
clusters/cluster-19.xyz,clusters/cluster-5.xyz,4.6142807878957095
clusters/cluster-19.xyz,clusters/cluster-6.xyz,4.4487416404122495
clusters/cluster-19.xyz,clusters/cluster-7.xyz,4.617423808744617
clusters/cluster-19.xyz,clusters/cluster-8.xyz,5.162730105696181
clusters/cluster-19.xyz,clusters/cluster-9.xyz,4.6037728496468775
clusters/cluster-19.xyz,clusters/cluster-10.xyz,4.806739852344517
clusters/cluster-19.xyz,clusters/cluster-11.xyz,4.845886421797302
clusters/cluster-19.xyz,clusters/cluster-12.xyz,4.5882963429790244
clusters/cluster-19.xyz,clusters/cluster-13.xyz,3.8773146518351007
clusters/cluster-19.xyz,clusters/cluster-14.xyz,5.461473063705394
clusters/cluster-19.xyz,clusters/cluster-15.xyz,4.912903771251795
clusters/cluster-19.xyz,clusters/cluster-16.xyz,4.609220105285539
clusters/cluster-19.xyz,clusters/cluster-17.xyz,5.153572863032893
clusters/cluster-19.xyz,clusters/cluster-18.xyz,5.148084581010164
clusters/cluster-19.xyz,clusters/cluster-20.xyz,4.752116744586075
clusters/cluster-19.xyz,clusters/cluster-21.xyz,4.843984842507338
clusters/cluster-19.xyz,clusters/cluster-22.xyz,4.4833819739004115
clusters/cluster-19.xyz,clusters/cluster-23.xyz,4.526392928538275
clusters/cluster-19.xyz,clusters/cluster-24.xyz,4.204929768160724
clusters/cluster-19.xyz,clusters/cluster-25.xyz,4.961101464103578
clusters/cluster-19.xyz,clusters/cluster-26.xyz,4.94573341109209
clusters/cluster-19.xyz,clusters/cluster-27.xyz,4.822012571412589
clusters/cluster-19.xyz,clusters/cluster-28.xyz,5.1295062650913845
clusters/cluster-19.xyz,clusters/cluster-29.xyz,4.974917926008291
clusters/cluster-19.xyz,clusters/cluster-30.xyz,4.3349091540487725
clusters/cluster-19.xyz,clusters/cluster-31.xyz,4.829480336082969
clusters/cluster-19.xyz,clusters/cluster-32.xyz,5.43824320033498
clusters/cluster-19.xyz,clusters/cluster-33.xyz,4.611164122754213
clusters/cluster-19.xyz,clusters/cluster-34.xyz,4.674952648099542
clusters/cluster-19.xyz,clusters/cluster-35.xyz,4.6625106555204665
clusters/cluster-19.xyz,clusters/cluster-36.xyz,4.670995299739893
clusters/cluster-19.xyz,clusters/cluster-37.xyz,4.2710327262130345
clusters/cluster-19.xyz,clusters/cluster-38.xyz,5.094685618773971
clusters/cluster-19.xyz,clusters/cluster-39.xyz,4.98228850802457
clusters/cluster-19.xyz,clusters/cluster-40.xyz,4.980701148076241
clusters/cluster-19.xyz,clusters/cluster-41.xyz,4.6801804275694066
clusters/cluster-19.xyz,clusters/cluster-42.xyz,4.023380593459717
clusters/cluster-19.xyz,clusters/cluster-43.xyz,5.57418215620489
clusters/cluster-19.xyz,clusters/cluster-44.xyz,4.55445965018563
clusters/cluster-19.xyz,clusters/cluster-45.xyz,4.3321204332571215
clusters/cluster-19.xyz,clusters/cluster-46.xyz,4.4803954215784
clusters/cluster-19.xyz,clusters/cluster-47.xyz,5.107703162560776
clusters/cluster-19.xyz,clusters/cluster-48.xyz,4.2224505809015955
clusters/cluster-19.xyz,clusters/cluster-49.xyz,4.606929633058327
clusters/cluster-19.xyz,clusters/cluster-50.xyz,4.317456446958058
clusters/cluster-19.xyz,clusters/cluster-51.xyz,4.926657335137082
clusters/cluster-19.xyz,clusters/cluster-52.xyz,4.251072825455799
clusters/cluster-19.xyz,clusters/cluster-53.xyz,4.663709677663616
clusters/cluster-19.xyz,clusters/cluster-54.xyz,5.316318480137797
clusters/cluster-19.xyz,clusters/cluster-55.xyz,5.220609045852027
clusters/cluster-19.xyz,clusters/cluster-56.xyz,4.6987136384186945
clusters/cluster-19.xyz,clusters/cluster-57.xyz,3.7165082546799466
clusters/cluster-19.xyz,clusters/cluster-58.xyz,4.660096544528293
clusters/cluster-19.xyz,clusters/cluster-59.xyz,4.115253343086933
clusters/cluster-19.xyz,clusters/cluster-60.xyz,4.9955332276857325
clusters/cluster-19.xyz,clusters/cluster-61.xyz,5.101311067172889
clusters/cluster-19.xyz,clusters/cluster-62.xyz,4.766451093665103
clusters/cluster-19.xyz,clusters/cluster-63.xyz,5.368146535196723
clusters/cluster-19.xyz,clusters/cluster-64.xyz,4.40183007825098
clusters/cluster-19.xyz,clusters/cluster-65.xyz,4.564956303427287
clusters/cluster-19.xyz,clusters/cluster-66.xyz,4.456255130181158
clusters/cluster-19.xyz,clusters/cluster-67.xyz,4.817809265509747
clusters/cluster-19.xyz,clusters/cluster-68.xyz,5.133841471878421
clusters/cluster-19.xyz,clusters/cluster-69.xyz,5.123121753311748
clusters/cluster-19.xyz,clusters/cluster-70.xyz,4.928157531076485
clusters/cluster-19.xyz,clusters/cluster-71.xyz,4.177621113560772
clusters/cluster-19.xyz,clusters/cluster-72.xyz,4.797548877091155
clusters/cluster-19.xyz,clusters/cluster-73.xyz,5.0985266335834405
clusters/cluster-19.xyz,clusters/cluster-74.xyz,4.936633863763725
clusters/cluster-19.xyz,clusters/cluster-75.xyz,4.961944130496426
clusters/cluster-19.xyz,clusters/cluster-76.xyz,4.798687090502045
clusters/cluster-19.xyz,clusters/cluster-77.xyz,5.131851349660235
clusters/cluster-19.xyz,clusters/cluster-78.xyz,5.071051751963809
clusters/cluster-19.xyz,clusters/cluster-79.xyz,4.9524633725747185
clusters/cluster-19.xyz,clusters/cluster-80.xyz,4.6820039867579935
clusters/cluster-19.xyz,clusters/cluster-81.xyz,4.735561430836259
clusters/cluster-19.xyz,clusters/cluster-82.xyz,4.789331477004813
clusters/cluster-19.xyz,clusters/cluster-83.xyz,5.126787924233256
clusters/cluster-19.xyz,clusters/cluster-84.xyz,4.79861091692447
clusters/cluster-19.xyz,clusters/cluster-85.xyz,4.718489507172462
clusters/cluster-19.xyz,clusters/cluster-86.xyz,4.902112726819283
clusters/cluster-19.xyz,clusters/cluster-87.xyz,4.451203301604638
clusters/cluster-19.xyz,clusters/cluster-88.xyz,4.2816939559999065
clusters/cluster-19.xyz,clusters/cluster-89.xyz,5.029196957570509
clusters/cluster-19.xyz,clusters/cluster-90.xyz,4.7660720669548065
clusters/cluster-19.xyz,clusters/cluster-91.xyz,5.061148791090419
clusters/cluster-19.xyz,clusters/cluster-92.xyz,4.491538696728523
clusters/cluster-19.xyz,clusters/cluster-93.xyz,5.4499541765872745
clusters/cluster-19.xyz,clusters/cluster-94.xyz,5.054837621574176
clusters/cluster-19.xyz,clusters/cluster-95.xyz,4.429812473372447
clusters/cluster-19.xyz,clusters/cluster-96.xyz,4.819938575060565
clusters/cluster-19.xyz,clusters/cluster-97.xyz,4.417052410979183
clusters/cluster-19.xyz,clusters/cluster-98.xyz,5.127400228739862
clusters/cluster-20.xyz,clusters/cluster-0.xyz,5.0463198874438655
clusters/cluster-20.xyz,clusters/cluster-1.xyz,4.797110516329511
clusters/cluster-20.xyz,clusters/cluster-2.xyz,4.366512395122825
clusters/cluster-20.xyz,clusters/cluster-3.xyz,4.552805237190213
clusters/cluster-20.xyz,clusters/cluster-4.xyz,4.624339324772549
clusters/cluster-20.xyz,clusters/cluster-5.xyz,3.9136147064032736
clusters/cluster-20.xyz,clusters/cluster-6.xyz,4.680806240178669
clusters/cluster-20.xyz,clusters/cluster-7.xyz,4.742138636927065
clusters/cluster-20.xyz,clusters/cluster-8.xyz,4.816872123394587
clusters/cluster-20.xyz,clusters/cluster-9.xyz,4.19564274141136
clusters/cluster-20.xyz,clusters/cluster-10.xyz,4.3711442632580315
clusters/cluster-20.xyz,clusters/cluster-11.xyz,4.635836653632816
clusters/cluster-20.xyz,clusters/cluster-12.xyz,4.8531914019840166
clusters/cluster-20.xyz,clusters/cluster-13.xyz,4.568059168906786
clusters/cluster-20.xyz,clusters/cluster-14.xyz,4.9062707012729705
clusters/cluster-20.xyz,clusters/cluster-15.xyz,4.684425317253122
clusters/cluster-20.xyz,clusters/cluster-16.xyz,4.301495238705246
clusters/cluster-20.xyz,clusters/cluster-17.xyz,4.805899022564274
clusters/cluster-20.xyz,clusters/cluster-18.xyz,4.42006863286582
clusters/cluster-20.xyz,clusters/cluster-19.xyz,4.752116744586075
clusters/cluster-20.xyz,clusters/cluster-21.xyz,5.550933962454536
clusters/cluster-20.xyz,clusters/cluster-22.xyz,4.790284415439292
clusters/cluster-20.xyz,clusters/cluster-23.xyz,4.770243539788268
clusters/cluster-20.xyz,clusters/cluster-24.xyz,4.481172994048853
clusters/cluster-20.xyz,clusters/cluster-25.xyz,4.933692110508931
clusters/cluster-20.xyz,clusters/cluster-26.xyz,4.786306048210705
clusters/cluster-20.xyz,clusters/cluster-27.xyz,4.30495199602049
clusters/cluster-20.xyz,clusters/cluster-28.xyz,4.19253156053168
clusters/cluster-20.xyz,clusters/cluster-29.xyz,4.58749789347575
clusters/cluster-20.xyz,clusters/cluster-30.xyz,4.858647481997667
clusters/cluster-20.xyz,clusters/cluster-31.xyz,4.973431382544201
clusters/cluster-20.xyz,clusters/cluster-32.xyz,4.639960672627133
clusters/cluster-20.xyz,clusters/cluster-33.xyz,4.242891487406888
clusters/cluster-20.xyz,clusters/cluster-34.xyz,4.1769754070987375
clusters/cluster-20.xyz,clusters/cluster-35.xyz,4.54597125127034
clusters/cluster-20.xyz,clusters/cluster-36.xyz,4.697857429612443
clusters/cluster-20.xyz,clusters/cluster-37.xyz,4.807555550301427
clusters/cluster-20.xyz,clusters/cluster-38.xyz,4.0224797848470395
