cluster1,cluster2,rmsd,cluster_id
6,43,4.228576747618812,9
6,44,4.7970919989061285,2
6,45,3.7869198737755716,1
6,46,4.631983512993929,6
6,47,4.504157821275136,0
7,0,4.733478084474681,2
7,1,4.5321746015497215,6
7,2,4.196512627048656,9
7,3,4.12535051206164,4
7,4,4.837429377014541,2
7,5,4.7892322335523465,2
7,6,4.861406285620215,2
7,8,4.2776172015801235,9
7,9,4.74589375724829,2
7,10,4.014036534372279,4
7,11,4.420621110261036,0
7,12,4.494147829418481,0
7,13,5.2265073084163625,3
7,14,4.369493106560288,0
7,15,3.1856778867735613,5
7,16,3.8393891042759067,1
7,17,4.515960823762142,0
7,18,4.543593380327384,6
7,19,4.499641625379375,0
7,20,4.189478791740578,9
7,21,4.477272153692722,0
7,22,4.532262168081122,6
7,23,4.340452096007098,9
7,24,4.7336717765691345,2
7,25,4.2557994031914435,9
7,26,4.133560062135674,4
7,27,3.884391639435873,1
7,28,4.429714070550249,0
7,29,4.3349145354498635,9
7,30,3.9223753946038724,1
7,31,4.741756409521499,2
7,32,4.314832133812867,9
7,33,4.4665590098087815,0
7,34,4.4121071732574055,0
7,35,4.032130507717784,4
7,36,3.682615206619333,7
7,37,3.9430137719188814,1
7,38,4.276577359500067,9
7,39,4.333923699209802,9
7,40,4.1288215806943,4
7,41,4.051996360879727,4
7,42,4.678191611396362,6
7,43,3.7629217123173726,7
7,44,5.231302965839447,3
7,45,4.819303138322564,2
7,46,4.3615061158467805,0
7,47,4.105612974291756,4
8,0,4.32581888585478,9
8,1,4.981899591774184,8
8,2,4.94007813620826,8
8,3,4.675677130079173,6
8,4,5.207541772651722,3
8,5,4.384968343484879,0
8,6,5.043830357631868,8
8,7,4.277617201580124,9
8,9,4.715405507133134,2
8,10,4.378086591857093,0
8,11,4.6102467520845485,6
8,12,4.916372586277543,8
8,13,4.988910309507793,8
8,14,4.3806070668315735,0
8,15,4.2423290267897675,9
8,16,4.307237012160689,9
8,17,4.727374823272237,2
8,18,3.8811626474908896,1
8,19,4.838264827980381,2
8,20,4.423388912605457,0
8,21,4.215817081260009,9
8,22,4.200659808233366,9
8,23,4.722741672840917,2
8,24,4.342821916275836,9
8,25,4.538118844374538,6
8,26,4.9792466086331215,8
8,27,4.635250441667688,6
8,28,4.267822207869406,9
8,29,4.979046607469764,8
8,30,5.060961810829007,8
8,31,4.629049685657791,6
8,32,4.016387752455293,4
8,33,4.090951825384168,4
8,34,4.178914029526566,4
8,35,4.2758345082798215,9
8,36,3.8470553034086983,1
8,37,4.24039198763426,9
8,38,3.5584728913505534,7
8,39,4.463564710609325,0
8,40,3.8292274051671464,1
8,41,4.8333787150040495,2
8,42,4.108090919542853,4
